station,utc_valid,PCIRGZ,PPHRGZ,RWIRGZ,TAIRGN,TAIRGX,TAIRGZ,UDIRGZ,UPHRGZ,URHRGZ,USIRGZ,XRIRGZ
MLCN5,2021-06-10 03:05:00,3.32,0,2,,,72,344,7,123,1,20
MLCN5,2021-06-10 04:05:00,3.32,0,0,,,68,75,10,63,7,23
MLCN5,2021-06-10 05:05:00,3.32,0,0,,,70,90,15,97,10,33
MLCN5,2021-06-10 06:05:00,3.32,0,0,,,67,189,15,95,3,51
MLCN5,2021-06-10 07:05:00,3.32,0,0,,,67,172,8,114,4,44
MLCN5,2021-06-10 08:05:00,3.32,0,0,,,58,341,9,340,8,58
MLCN5,2021-06-10 09:05:00,3.32,0,0,,,59,323,11,322,8,53
MLCN5,2021-06-10 10:05:00,3.32,0,0,,,56,320,11,318,8,48
MLCN5,2021-06-10 11:05:00,3.32,0,0,,,53,319,12,316,8,52
MLCN5,2021-06-10 12:00:00,,,,52,94,,,,,,
MLCN5,2021-06-10 12:05:00,3.32,0,7,,,52,325,10,321,8,56
MLCN5,2021-06-10 13:05:00,3.32,0,104,,,57,327,12,327,10,46
MLCN5,2021-06-10 14:05:00,3.32,0,316,,,65,321,12,332,9,43
MLCN5,2021-06-10 15:05:00,3.32,0,537,,,71,319,13,322,5,36
MLCN5,2021-06-10 16:05:00,3.32,0,765,,,83,333,8,321,2,24
MLCN5,2021-06-10 17:05:00,3.32,0,919,,,89,154,8,218,4,14
MLCN5,2021-06-10 18:05:00,3.32,0,1017,,,91,176,14,173,9,10
MLCN5,2021-06-10 19:05:00,3.32,0,1058,,,92,167,18,155,10,7
MLCN5,2021-06-10 20:05:00,3.32,0,1031,,,93,134,19,131,10,9
MLCN5,2021-06-10 21:05:00,3.32,0,963,,,95,135,17,136,9,7
MLCN5,2021-06-10 22:05:00,3.32,0,837,,,99,224,17,211,9,3
MLCN5,2021-06-10 23:05:00,3.32,0,666,,,98,188,29,185,20,2
MLCN5,2021-06-11 00:05:00,3.32,0,424,,,97,214,36,205,21,2
MLCN5,2021-06-11 01:05:00,3.32,0,268,,,93,207,32,204,19,3
MLCN5,2021-06-11 02:05:00,3.32,0,69,,,88,206,29,207,13,5
MLCN5,2021-06-11 03:05:00,3.32,0,2,,,84,223,20,220,12,6
MLCN5,2021-06-11 04:05:00,3.32,0,0,,,82,184,15,244,6,7
MLCN5,2021-06-11 05:05:00,3.32,0,0,,,75,71,9,217,4,11
MLCN5,2021-06-11 06:05:00,3.32,0,0,,,67,9,8,139,4,14
MLCN5,2021-06-11 07:05:00,3.32,0,0,,,65,308,9,325,7,16
MLCN5,2021-06-11 08:05:00,3.32,0,0,,,67,294,8,316,7,14
MLCN5,2021-06-11 09:05:00,3.32,0,0,,,59,320,8,323,7,22
MLCN5,2021-06-11 10:05:00,3.32,0,0,,,56,258,13,316,2,27
MLCN5,2021-06-11 11:05:00,3.32,0,0,,,57,323,13,328,9,28
MLCN5,2021-06-11 12:00:00,,,,52,99,,,,,,
MLCN5,2021-06-11 12:05:00,3.32,0,6,,,56,325,12,322,10,33
MLCN5,2021-06-11 13:05:00,3.32,0,123,,,64,358,14,313,5,27
MLCN5,2021-06-11 14:05:00,3.32,0,333,,,71,332,10,339,8,21
MLCN5,2021-06-11 15:05:00,3.32,0,577,,,79,343,10,327,7,15
MLCN5,2021-06-11 16:05:00,3.32,0,729,,,86,29,19,25,12,10
MLCN5,2021-06-11 17:05:00,3.32,0,822,,,86,74,21,61,15,14
MLCN5,2021-06-11 18:05:00,3.32,0,1003,,,85,83,24,81,16,15
MLCN5,2021-06-11 19:05:00,3.32,0,1037,,,87,78,27,78,18,14
MLCN5,2021-06-11 20:05:00,3.32,0,1019,,,87,90,25,81,15,13
MLCN5,2021-06-11 21:05:00,3.32,0,949,,,87,83,25,47,16,13
MLCN5,2021-06-11 22:05:00,3.32,0,811,,,87,93,26,62,14,12
MLCN5,2021-06-11 23:05:00,3.32,0,649,,,86,105,25,78,15,12
MLCN5,2021-06-12 00:05:00,3.32,0,448,,,84,107,30,79,16,12
MLCN5,2021-06-12 01:05:00,3.32,0,243,,,81,98,21,96,14,14
MLCN5,2021-06-12 02:05:00,3.32,0,65,,,76,87,19,100,11,19
MLCN5,2021-06-12 03:05:00,3.32,0,2,,,70,86,13,89,9,24
MLCN5,2021-06-12 04:05:00,3.32,0,0,,,65,79,15,85,8,28
MLCN5,2021-06-12 05:05:00,3.32,0,0,,,64,75,16,60,9,31
MLCN5,2021-06-12 06:05:00,3.32,0,0,,,64,43,13,53,8,32
MLCN5,2021-06-12 07:05:00,3.32,0,0,,,62,58,16,68,3,35
MLCN5,2021-06-12 08:05:00,3.32,0,0,,,61,304,10,42,7,37
MLCN5,2021-06-12 09:05:00,3.32,0,0,,,54,334,10,299,5,45
MLCN5,2021-06-12 10:05:00,3.32,0,0,,,56,301,8,306,8,43
MLCN5,2021-06-12 11:05:00,3.32,0,0,,,52,330,11,315,8,49
MLCN5,2021-06-12 12:00:00,,,,52,87,,,,,,
MLCN5,2021-06-12 12:05:00,3.32,0,3,,,57,326,11,335,8,43
MLCN5,2021-06-12 13:05:00,3.32,0,54,,,59,330,11,317,7,41
MLCN5,2021-06-12 14:05:00,3.32,0,324,,,65,353,11,330,8,70
MLCN5,2021-06-12 15:05:00,3.32,0,536,,,70,345,12,333,7,63
MLCN5,2021-06-12 16:05:00,3.32,0,720,,,75,51,10,343,4,52
MLCN5,2021-06-12 17:05:00,3.32,0,869,,,79,130,13,152,6,45
MLCN5,2021-06-12 18:05:00,3.32,0,962,,,81,125,19,157,12,44
MLCN5,2021-06-12 19:05:00,3.32,0,994,,,82,135,22,146,13,44
MLCN5,2021-06-12 20:05:00,3.32,0,1000,,,84,143,20,159,13,42
MLCN5,2021-06-12 21:05:00,3.32,0,914,,,84,149,23,157,15,41
MLCN5,2021-06-12 22:05:00,3.32,0,331,,,81,162,23,166,13,48
MLCN5,2021-06-12 23:05:00,3.32,0,267,,,79,143,25,133,17,52
MLCN5,2021-06-13 00:05:00,3.32,0,129,,,77,140,25,127,17,59
MLCN5,2021-06-13 01:05:00,3.32,0,74,,,76,129,25,132,15,61
MLCN5,2021-06-13 02:05:00,3.32,0,34,,,75,98,24,126,9,59
MLCN5,2021-06-13 03:05:00,3.32,0,5,,,73,105,15,100,10,69
MLCN5,2021-06-13 04:05:00,3.32,0,0,,,72,119,19,99,11,73
MLCN5,2021-06-13 05:05:00,3.32,0,0,,,68,56,13,125,5,81
MLCN5,2021-06-13 06:05:00,3.32,0,0,,,67,68,37,63,20,83
MLCN5,2021-06-13 07:05:00,3.32,0,0,,,62,93,30,73,12,79
MLCN5,2021-06-13 08:05:00,3.32,0,0,,,61,125,17,88,6,85
MLCN5,2021-06-13 09:05:00,3.32,0,0,,,60,167,8,187,5,86
MLCN5,2021-06-13 10:05:00,3.32,0,0,,,59,171,7,191,4,89
MLCN5,2021-06-13 11:05:00,3.32,0,0,,,56,27,5,52,4,93
MLCN5,2021-06-13 12:00:00,,,,54,84,,,,,,
MLCN5,2021-06-13 12:05:00,3.32,0,6,,,54,12,5,6,2,94
MLCN5,2021-06-13 13:05:00,3.32,0,114,,,62,88,4,83,3,81
MLCN5,2021-06-13 14:05:00,3.32,0,319,,,71,164,10,148,6,55
MLCN5,2021-06-13 15:05:00,3.32,0,523,,,74,160,12,146,9,45
MLCN5,2021-06-13 16:05:00,3.32,0,718,,,77,169,14,165,9,38
MLCN5,2021-06-13 17:05:00,3.32,0,855,,,80,165,18,167,12,35
MLCN5,2021-06-13 18:05:00,3.32,0,945,,,83,170,18,170,11,32
MLCN5,2021-06-13 19:05:00,3.32,0,993,,,85,172,21,171,13,27
MLCN5,2021-06-13 20:05:00,3.32,0,996,,,88,174,21,184,13,25
MLCN5,2021-06-13 21:05:00,3.32,0,933,,,90,179,24,192,14,22
MLCN5,2021-06-13 22:05:00,3.32,0,712,,,89,162,24,175,14,21
MLCN5,2021-06-13 23:05:00,3.32,0,404,,,89,139,24,144,14,23
MLCN5,2021-06-14 00:05:00,3.32,0,315,,,88,126,24,130,15,25
MLCN5,2021-06-14 01:05:00,3.32,0,158,,,86,133,22,139,13,28
MLCN5,2021-06-14 02:05:00,3.32,0,56,,,82,122,22,121,12,33
MLCN5,2021-06-14 03:05:00,3.32,0,2,,,79,118,17,130,13,36
MLCN5,2021-06-14 04:05:00,3.32,0,0,,,73,98,22,103,13,60
MLCN5,2021-06-14 05:05:00,3.32,0,0,,,70,90,20,96,11,70
MLCN5,2021-06-14 06:05:00,3.32,0,0,,,69,87,14,98,9,75
MLCN5,2021-06-14 07:05:00,3.32,0,0,,,67,95,13,84,8,80
MLCN5,2021-06-14 08:05:00,3.32,0,0,,,65,92,13,85,10,86
MLCN5,2021-06-14 09:05:00,3.32,0,0,,,64,109,14,88,7,92
MLCN5,2021-06-14 10:05:00,3.32,0,0,,,63,111,13,106,6,96
MLCN5,2021-06-14 11:05:00,3.32,0,0,,,62,110,7,103,2,98
MLCN5,2021-06-14 12:00:00,,,,54,90,,,,,,
MLCN5,2021-06-14 12:05:00,3.32,0,4,,,61,110,4,99,0,100
MLCN5,2021-06-14 13:05:00,3.32,0,55,,,62,311,7,309,5,100
MLCN5,2021-06-14 14:05:00,3.32,0,160,,,64,304,7,4,2,99
MLCN5,2021-06-14 15:05:00,3.32,0,404,,,72,299,5,301,3,74
MLCN5,2021-06-14 16:05:00,3.32,0,711,,,78,222,10,197,5,55
MLCN5,2021-06-14 17:05:00,3.32,0,863,,,83,189,14,180,8,39
MLCN5,2021-06-14 18:05:00,3.32,0,960,,,85,166,17,206,11,35
MLCN5,2021-06-14 19:05:00,3.32,0,1001,,,89,180,17,173,10,28
MLCN5,2021-06-14 20:05:00,3.32,0,991,,,91,192,19,152,11,24
MLCN5,2021-06-14 21:05:00,3.32,0,924,,,92,166,22,154,12,23
MLCN5,2021-06-14 22:05:00,3.32,0,792,,,91,162,25,162,11,21
MLCN5,2021-06-14 23:05:00,3.32,0,619,,,93,148,23,161,9,20
MLCN5,2021-06-15 00:05:00,3.32,0,407,,,90,156,23,140,14,20
MLCN5,2021-06-15 01:05:00,3.32,0,92,,,87,148,18,153,12,26
MLCN5,2021-06-15 02:05:00,3.32,0,31,,,84,138,15,138,8,29
MLCN5,2021-06-15 03:05:00,3.32,0,1,,,79,125,10,130,7,35
MLCN5,2021-06-15 04:05:00,3.32,0,0,,,78,152,11,158,5,36
MLCN5,2021-06-15 05:05:00,3.32,0,0,,,78,162,20,157,14,42
MLCN5,2021-06-15 06:05:00,3.32,0,0,,,76,164,22,180,12,45
MLCN5,2021-06-15 07:05:00,3.32,0,0,,,74,163,17,162,8,47
MLCN5,2021-06-15 08:05:00,3.32,,0,,,73,182,14,168,9,48
MLCN5,2021-06-15 10:05:00,3.32,,0,,,70,183,14,175,8,53
MLCN5,2021-06-15 11:05:00,3.32,0,0,,,68,189,13,162,6,51
MLCN5,2021-06-15 12:00:00,,,,61,93,,,,,,
MLCN5,2021-06-15 12:05:00,3.32,0,9,,,66,180,10,197,3,56
MLCN5,2021-06-15 13:05:00,3.32,0,65,,,66,135,8,139,6,57
MLCN5,2021-06-15 14:05:00,3.32,0,204,,,71,149,9,146,6,48
MLCN5,2021-06-15 15:05:00,3.32,0,414,,,78,188,11,178,8,34
MLCN5,2021-06-15 16:05:00,3.32,0,737,,,84,184,16,204,8,27
MLCN5,2021-06-15 17:05:00,3.32,0,868,,,86,168,16,152,11,22
MLCN5,2021-06-15 18:05:00,3.32,0,958,,,90,175,18,175,11,20
MLCN5,2021-06-15 19:05:00,3.32,0,1014,,,91,181,19,161,11,19
MLCN5,2021-06-15 20:05:00,3.32,0,1006,,,92,173,22,175,14,17
MLCN5,2021-06-15 21:05:00,3.32,0,935,,,93,146,24,151,14,16
MLCN5,2021-06-15 22:05:00,3.32,0,502,,,92,162,21,174,14,16
MLCN5,2021-06-15 23:05:00,3.32,0,681,,,92,155,24,150,15,16
MLCN5,2021-06-16 00:05:00,3.32,0,397,,,90,165,23,150,15,15
MLCN5,2021-06-16 01:05:00,3.32,0,128,,,87,165,18,155,3,16
MLCN5,2021-06-16 02:05:00,3.32,0,11,,,85,149,25,70,5,18
MLCN5,2021-06-16 03:05:00,3.32,0,0,,,85,190,30,185,11,15
MLCN5,2021-06-16 04:05:00,3.32,0,0,,,79,16,13,82,4,20
MLCN5,2021-06-16 05:05:00,3.32,0,0,,,72,337,9,340,7,29
MLCN5,2021-06-16 06:05:00,3.32,0,0,,,74,179,7,131,4,27
MLCN5,2021-06-16 07:05:00,3.32,0,0,,,74,211,10,212,8,26
MLCN5,2021-06-16 08:05:00,3.32,0,0,,,74,213,13,207,10,25
MLCN5,2021-06-16 09:05:00,3.32,0,0,,,67,125,13,208,4,35
MLCN5,2021-06-16 10:05:00,3.32,0,0,,,66,179,5,133,2,36
MLCN5,2021-06-16 11:05:00,3.32,0,0,,,68,186,12,178,7,32
MLCN5,2021-06-16 12:00:00,,,,59,93,,,,,,
MLCN5,2021-06-16 12:05:00,3.32,0,4,,,59,11,6,171,3,45
MLCN5,2021-06-16 13:05:00,3.32,0,99,,,66,298,10,307,7,42
MLCN5,2021-06-16 14:05:00,3.32,0,313,,,72,305,9,306,4,37
MLCN5,2021-06-16 15:05:00,3.32,0,522,,,79,101,9,144,3,28
MLCN5,2021-06-16 16:05:00,3.32,0,711,,,82,162,11,178,7,23
MLCN5,2021-06-16 17:05:00,3.32,0,856,,,84,172,12,169,8,22
MLCN5,2021-06-16 18:05:00,3.32,0,950,,,88,162,16,181,10,18
MLCN5,2021-06-16 19:05:00,3.32,0,998,,,91,176,17,183,11,16
MLCN5,2021-06-16 20:05:00,3.32,0,988,,,93,161,22,139,12,14
MLCN5,2021-06-16 21:05:00,3.32,0,922,,,96,180,19,142,10,13
MLCN5,2021-06-16 22:05:00,3.32,0,633,,,93,162,21,151,11,13
MLCN5,2021-06-16 23:05:00,3.32,0,481,,,93,172,17,137,10,13
MLCN5,2021-06-17 00:05:00,3.32,0,241,,,92,,,,,
MLCN5,2021-06-17 01:05:00,3.32,0,104,,,90,131,17,175,7,15
MLCN5,2021-06-17 02:05:00,3.32,0,37,,,85,50,22,45,13,18
MLCN5,2021-06-17 03:05:00,3.32,0,0,,,84,81,24,48,7,16
MLCN5,2021-06-17 04:05:00,3.32,0,0,,,84,358,29,40,5,17
MLCN5,2021-06-17 05:05:00,3.32,0,0,,,83,232,18,148,4,18
MLCN5,2021-06-17 06:05:00,3.32,0,0,,,80,165,15,152,9,23
MLCN5,2021-06-17 07:05:00,3.32,0,0,,,77,195,15,168,9,28
MLCN5,2021-06-17 08:05:00,3.32,0,0,,,76,206,15,196,8,29
MLCN5,2021-06-17 09:05:00,3.32,0,0,,,71,202,10,214,5,34
MLCN5,2021-06-17 10:05:00,3.32,0,0,,,67,165,6,230,2,39
MLCN5,2021-06-17 11:05:00,3.32,0,0,,,63,100,7,184,2,42
MLCN5,2021-06-17 12:00:00,,,,59,96,,,,,,
MLCN5,2021-06-17 12:05:00,3.32,0,7,,,65,227,7,187,4,37
MLCN5,2021-06-17 13:05:00,3.32,0,118,,,71,151,5,175,3,32
MLCN5,2021-06-17 14:05:00,3.32,0,316,,,75,180,10,152,7,27
MLCN5,2021-06-17 15:05:00,3.32,0,526,,,80,180,12,200,7,24
MLCN5,2021-06-17 16:05:00,3.32,0,716,,,84,180,13,190,6,22
MLCN5,2021-06-17 17:05:00,3.32,0,866,,,88,147,12,162,8,20
MLCN5,2021-06-17 18:05:00,3.32,0,964,,,90,165,17,171,11,18
MLCN5,2021-06-17 19:05:00,3.32,0,1005,,,92,181,25,154,12,15
MLCN5,2021-06-17 20:05:00,3.32,0,996,,,93,179,22,182,12,13
MLCN5,2021-06-17 21:05:00,3.32,0,929,,,95,177,23,214,14,12
MLCN5,2021-06-17 22:05:00,3.32,0,807,,,95,165,21,172,12,12
MLCN5,2021-06-17 23:05:00,3.32,0,635,,,94,160,29,168,17,13
MLCN5,2021-06-18 00:05:00,3.32,0,441,,,92,167,25,150,16,14
MLCN5,2021-06-18 01:05:00,3.32,0,200,,,88,159,26,130,17,16
MLCN5,2021-06-18 02:05:00,3.32,0,19,,,84,164,24,152,13,18
MLCN5,2021-06-18 03:05:00,3.32,0,1,,,82,164,17,165,9,21
MLCN5,2021-06-18 04:05:00,3.32,0,0,,,81,171,17,173,10,22
MLCN5,2021-06-18 05:05:00,3.32,0,0,,,79,192,14,191,10,22
MLCN5,2021-06-18 06:05:00,3.32,0,0,,,76,203,19,183,9,23
MLCN5,2021-06-18 07:05:00,3.32,0,0,,,75,202,19,235,11,22
MLCN5,2021-06-18 08:05:00,3.32,0,0,,,72,184,18,213,7,23
MLCN5,2021-06-18 09:05:00,3.32,0,0,,,71,185,14,183,9,22
MLCN5,2021-06-18 10:05:00,3.32,0,0,,,70,185,14,168,6,22
MLCN5,2021-06-18 11:05:00,3.32,0,0,,,69,194,13,190,7,21
MLCN5,2021-06-18 12:00:00,,,,65,95,,,,,,
MLCN5,2021-06-18 12:05:00,3.32,0,7,,,68,194,14,208,8,23
MLCN5,2021-06-18 13:05:00,3.32,0,125,,,73,194,12,188,9,21
MLCN5,2021-06-18 14:05:00,3.32,0,327,,,77,198,14,197,9,19
MLCN5,2021-06-18 15:05:00,3.32,0,536,,,81,193,12,195,8,17
MLCN5,2021-06-18 16:05:00,3.32,0,724,,,85,173,13,203,8,16
MLCN5,2021-06-18 17:05:00,3.32,0,877,,,87,163,15,150,10,15
MLCN5,2021-06-18 18:05:00,3.32,0,981,,,91,167,18,166,10,13
MLCN5,2021-06-18 19:05:00,3.32,0,1024,,,92,167,18,195,12,12
MLCN5,2021-06-18 20:05:00,3.32,0,1006,,,93,187,19,160,11,11
MLCN5,2021-06-18 21:05:00,3.32,0,932,,,96,119,17,164,4,10
MLCN5,2021-06-18 22:05:00,3.32,0,616,,,95,166,16,146,9,10
MLCN5,2021-06-18 23:05:00,3.32,0,493,,,93,171,28,179,13,11
MLCN5,2021-06-19 00:05:00,3.32,0,231,,,91,158,21,191,12,13
MLCN5,2021-06-19 01:05:00,3.32,0,169,,,90,154,16,160,7,13
MLCN5,2021-06-19 02:05:00,3.32,0,52,,,84,198,7,161,4,16
MLCN5,2021-06-19 03:05:00,3.32,0,1,,,81,352,19,307,9,22
MLCN5,2021-06-19 04:05:00,3.32,0,0,,,77,297,26,297,16,30
MLCN5,2021-06-19 05:05:00,3.32,0,0,,,77,311,21,309,12,29
MLCN5,2021-06-19 06:05:00,3.32,0,0,,,75,336,14,318,5,31
MLCN5,2021-06-19 07:05:00,3.32,0,0,,,73,244,10,238,5,36
MLCN5,2021-06-19 08:05:00,3.32,0,0,,,72,232,8,208,3,37
MLCN5,2021-06-19 09:05:00,3.32,0,0,,,69,337,5,334,3,40
MLCN5,2021-06-19 10:05:00,3.32,0,0,,,67,347,8,350,6,43
MLCN5,2021-06-19 11:05:00,3.32,0,0,,,65,338,8,330,5,47
MLCN5,2021-06-19 12:00:00,,,,65,96,,,,,,
MLCN5,2021-06-19 12:05:00,3.32,0,6,,,67,282,7,339,3,46
MLCN5,2021-06-19 13:05:00,3.32,0,96,,,71,354,6,259,3,41
MLCN5,2021-06-19 14:05:00,3.32,0,314,,,75,330,12,318,7,35
MLCN5,2021-06-19 15:05:00,3.32,0,522,,,81,288,8,318,4,29
MLCN5,2021-06-19 16:05:00,3.32,0,712,,,86,209,11,232,4,24
MLCN5,2021-06-19 17:05:00,3.32,0,863,,,88,171,14,179,6,21
MLCN5,2021-06-19 18:05:00,3.32,0,961,,,90,150,16,167,7,18
MLCN5,2021-06-19 19:05:00,3.32,0,1000,,,92,150,16,145,9,15
MLCN5,2021-06-19 20:05:00,3.32,0,700,,,90,179,20,208,9,14
MLCN5,2021-06-19 21:05:00,3.32,0,264,,,89,166,17,141,11,14
MLCN5,2021-06-19 22:05:00,3.32,0,512,,,92,189,25,132,11,13
MLCN5,2021-06-19 23:05:00,3.32,0,353,,,91,222,24,227,15,14
MLCN5,2021-06-20 00:05:00,3.33,0.01,47,,,77,352,45,270,15,38
MLCN5,2021-06-20 01:05:00,3.33,0,89,,,80,68,17,330,6,31
MLCN5,2021-06-20 02:05:00,3.33,0,38,,,78,315,12,317,9,31
MLCN5,2021-06-20 03:05:00,3.33,0,1,,,75,282,12,320,7,38
MLCN5,2021-06-20 04:05:00,3.33,0,0,,,74,140,11,100,7,40
MLCN5,2021-06-20 05:05:00,3.33,0,0,,,74,329,16,312,10,40
MLCN5,2021-06-20 06:05:00,3.33,0,0,,,75,145,33,29,11,32
MLCN5,2021-06-20 07:05:00,3.33,0,0,,,70,169,15,132,3,43
MLCN5,2021-06-20 08:05:00,3.33,0,0,,,65,354,8,146,2,50
MLCN5,2021-06-20 09:05:00,3.33,0,0,,,62,312,11,297,8,58
MLCN5,2021-06-20 10:05:00,3.33,0,0,,,58,338,10,346,7,79
MLCN5,2021-06-20 11:05:00,3.33,0,0,,,58,306,9,310,8,78
MLCN5,2021-06-20 12:00:00,,,,56,92,,,,,,
MLCN5,2021-06-20 12:05:00,3.33,0,7,,,56,184,11,348,3,81
MLCN5,2021-06-20 13:05:00,3.33,0,125,,,63,337,15,329,8,65
MLCN5,2021-06-20 14:05:00,3.33,0,327,,,70,313,17,319,9,48
MLCN5,2021-06-20 15:05:00,3.33,0,535,,,78,315,14,318,10,31
MLCN5,2021-06-20 16:05:00,3.33,0,730,,,83,320,14,314,9,26
MLCN5,2021-06-20 17:05:00,3.33,0,886,,,89,325,21,323,10,16
MLCN5,2021-06-20 18:05:00,3.33,0,988,,,93,6,19,322,9,10
MLCN5,2021-06-20 19:05:00,3.33,0,1033,,,94,338,22,302,7,9
MLCN5,2021-06-20 20:05:00,3.33,0,1025,,,95,274,20,345,6,8
MLCN5,2021-06-20 21:05:00,3.33,0,824,,,93,26,20,306,8,9
MLCN5,2021-06-20 22:05:00,3.33,0,808,,,96,49,18,22,7,8
MLCN5,2021-06-20 23:05:00,3.33,0,536,,,96,10,17,263,6,9
MLCN5,2021-06-21 00:05:00,3.33,0,327,,,95,318,14,327,7,9
MLCN5,2021-06-21 01:05:00,3.33,0,96,,,90,281,16,288,11,11
MLCN5,2021-06-21 02:05:00,3.33,0,72,,,89,262,11,276,4,11
MLCN5,2021-06-21 03:05:00,3.33,0,4,,,84,273,9,271,6,14
MLCN5,2021-06-21 04:05:00,3.33,0,0,,,80,62,14,83,9,18
MLCN5,2021-06-21 05:05:00,3.33,0,0,,,77,61,37,59,24,43
MLCN5,2021-06-21 06:05:00,3.33,0,0,,,72,31,35,60,19,52
MLCN5,2021-06-21 07:05:00,3.33,0,0,,,68,52,30,52,21,62
MLCN5,2021-06-21 08:05:00,3.33,0,0,,,66,42,26,83,16,69
MLCN5,2021-06-21 09:05:00,3.33,0,0,,,65,319,25,59,11,71
MLCN5,2021-06-21 10:05:00,3.33,0,0,,,63,15,19,336,14,74
MLCN5,2021-06-21 11:05:00,3.33,0,0,,,62,47,27,28,19,66
MLCN5,2021-06-21 12:00:00,,,,56,96,,,,,,
MLCN5,2021-06-21 12:05:00,3.33,0,1,,,61,47,32,43,18,68
MLCN5,2021-06-21 13:05:00,3.33,0,9,,,59,38,25,37,14,74
MLCN5,2021-06-21 14:05:00,3.33,0,52,,,57,55,27,51,21,75
MLCN5,2021-06-21 15:05:00,3.33,0,118,,,56,63,31,71,16,75
MLCN5,2021-06-21 16:05:00,3.33,0,193,,,58,61,22,57,16,74
MLCN5,2021-06-21 17:05:00,3.33,0,202,,,58,76,22,69,14,74
MLCN5,2021-06-21 18:05:00,3.33,0,378,,,62,78,20,69,10,63
MLCN5,2021-06-21 19:05:00,3.33,0,499,,,66,97,14,66,6,54
MLCN5,2021-06-21 20:05:00,3.33,0,520,,,69,113,12,84,5,49
MLCN5,2021-06-21 21:05:00,3.33,0,833,,,73,150,12,114,6,42
MLCN5,2021-06-21 22:05:00,3.33,0,787,,,75,100,17,126,8,39
MLCN5,2021-06-21 23:05:00,3.33,0,533,,,74,116,16,121,11,38
MLCN5,2021-06-22 00:05:00,3.33,0,427,,,74,124,20,102,11,39
MLCN5,2021-06-22 01:05:00,3.33,0,144,,,71,124,16,96,8,43
MLCN5,2021-06-22 02:05:00,3.33,0,43,,,69,147,20,137,8,45
MLCN5,2021-06-22 03:05:00,3.33,0,4,,,68,114,15,142,7,47
MLCN5,2021-06-22 04:05:00,3.33,0,0,,,66,129,16,133,8,50
MLCN5,2021-06-22 05:05:00,3.33,0,0,,,64,135,15,143,11,55
MLCN5,2021-06-22 06:05:00,3.33,0,0,,,61,159,14,137,6,59
MLCN5,2021-06-22 07:05:00,3.33,0,0,,,62,160,15,170,10,61
MLCN5,2021-06-22 08:05:00,3.33,0,0,,,60,156,12,145,7,66
MLCN5,2021-06-22 09:05:00,3.33,0,0,,,59,165,11,167,6,67
MLCN5,2021-06-22 10:05:00,3.33,0,0,,,58,158,13,158,6,70
MLCN5,2021-06-22 11:05:00,3.33,0,0,,,56,192,7,194,5,76
MLCN5,2021-06-22 12:00:00,,,,56,75,,,,,,
MLCN5,2021-06-22 12:05:00,3.33,0,5,,,59,192,12,191,9,76
MLCN5,2021-06-22 13:05:00,3.33,0,116,,,62,188,18,195,13,71
MLCN5,2021-06-22 14:05:00,3.33,0,315,,,67,191,21,199,14,64
MLCN5,2021-06-22 15:05:00,3.33,0,523,,,70,196,28,196,19,58
MLCN5,2021-06-22 16:05:00,3.33,0,710,,,73,201,28,197,19,52
MLCN5,2021-06-22 17:05:00,3.33,0,861,,,77,195,24,193,15,45
MLCN5,2021-06-22 18:05:00,3.33,0,962,,,82,193,22,220,15,36
MLCN5,2021-06-22 19:05:00,3.33,0,997,,,84,162,24,141,14,34
MLCN5,2021-06-22 20:05:00,3.33,0,881,,,86,202,21,151,12,31
MLCN5,2021-06-22 21:05:00,3.33,0,165,,,86,193,26,178,14,16
MLCN5,2021-06-22 22:05:00,3.33,0,527,,,92,175,25,171,15,13
MLCN5,2021-06-22 23:05:00,3.33,0,613,,,92,180,23,194,16,15
MLCN5,2021-06-23 00:05:00,3.33,0,384,,,91,172,22,168,10,17
MLCN5,2021-06-23 01:05:00,3.33,0,105,,,88,177,22,175,15,17
MLCN5,2021-06-23 02:05:00,3.33,0,43,,,86,185,31,211,14,19
MLCN5,2021-06-23 03:05:00,3.33,0,4,,,82,184,19,186,11,27
MLCN5,2021-06-23 04:05:00,3.33,0,0,,,79,187,20,185,8,37
MLCN5,2021-06-23 05:05:00,3.33,0,0,,,75,202,16,176,6,42
MLCN5,2021-06-23 06:05:00,3.33,0,0,,,72,180,9,180,6,47
MLCN5,2021-06-23 07:05:00,3.33,0,0,,,65,189,7,187,3,59
MLCN5,2021-06-23 08:05:00,3.33,0,0,,,67,128,9,178,1,48
MLCN5,2021-06-23 09:05:00,3.33,0,0,,,61,345,6,355,4,58
MLCN5,2021-06-23 10:05:00,3.33,0,0,,,60,89,6,353,2,58
MLCN5,2021-06-23 11:05:00,3.33,0,0,,,58,349,8,346,3,54
MLCN5,2021-06-23 12:00:00,,,,56,92,,,,,,
MLCN5,2021-06-23 12:05:00,3.33,0,5,,,56,244,7,352,0,55
MLCN5,2021-06-23 13:05:00,3.33,0,117,,,66,328,10,316,7,37
MLCN5,2021-06-23 14:05:00,3.33,0,319,,,74,303,10,308,8,24
MLCN5,2021-06-23 15:05:00,3.33,0,532,,,81,286,11,291,6,18
MLCN5,2021-06-23 16:05:00,3.33,0,716,,,87,311,12,316,8,14
MLCN5,2021-06-23 17:05:00,3.33,0,869,,,93,335,18,323,10,9
MLCN5,2021-06-23 18:05:00,3.33,0,973,,,97,234,15,312,4,8
MLCN5,2021-06-23 19:05:00,3.33,0,1017,,,97,198,19,171,11,7
